req_id,req_title,req_p,req_date,req_content,resp_dept,resp_date,resp_writer,resp_content,page_num
198341,안산자락 폐기물 쓰레기 처리 요청,이OO,2025-07-31 11:05:28,목록번호 197103 건으로 다시한번 문의 드립니다 안산과 연결된 도로는 사유지이라면 개인 사유지라도 도로로 사용중인데 소유주가 있으면 너부 방치되어 있으며 주변 빌라와 다세대 입주민이 주차불편으로 민원이 많을텐데 주차 구획만이라도 정할수는 없는지요? 또한 도로 끝자락 단독주택 보수공사중 쓰레기가 다수 발생하면서 기존 구청에서 설치한 폐기물 나무형 시멘트 통?이폐기된채로 방치되어 있습니다. 확인후 조치 바랍니다,주차교통과,2025-08-06 11:09:43,전○○,"○ 평소 구정에 관심을 가지시고 적극 참여하여 주시는 귀하께 진심으로 감사드립니다. 귀하께서 새올상담민원을 통하여 접수하신 민원(주차구획 신설 및 폐기물 처리 요청)에 대하여 아래와 같이 답변드립니다.
1. 민 원 인 : 이**
2. 접수번호 : 20250731900325
3. 민원요지 : 주차구획 신설 및 폐기물 처리 요청
4. 답변내용
[청소행정과]
○ 2025. 8. 1. 10:00경 우리 구 무단투기 단속반이 현장을 확인한 결과, 해당 폐기물은 인근 공사 현장에서 발생하여 부근에 일시적으로 적치된 것으로 확인되었습니다.
○ 이에 따라 현장 공사 담당자에게 민원 내용을 전달하였으며, 현재 적치된 폐기물과 2025년 9월까지 진행되는 공사 기간 중 발생하는 폐기물은 수시로 정리하도록 요청하였습니다. 앞으로도 순찰을 강화하고 적치 폐기물이 신속히 처리되도록 지속적으로 관리해 나가겠습니다.
[주차교통과]
○ 상기 도로는 도로교통법에 의거 주차구획을 설치할 수 있는 도로 경사도를 초과하여 노상 주차구획 설치가 불가능함을 알려드립니다.
○ 귀하의 질문에 만족스러운 답변이 되었기를 바라오며 답변내용에 대한 추가 설명이 필요한 경우 주차구획 관련은 주차교통과(담당 전예민 ☎02-3140-8355), 청소 관련은 청소행정과 강경이 주무관 (☎02-330-1535)로 연락주시면 성심껏 안내하여 드리도록 하겠습니다. 감사합니다. 끝.",3
197987,실외기 때문에 미쳐버릴거 같아요,이OO,2025-07-28 13:11:10,"주소지인 저희 가게 앞. 최근 이사온 사람이 윗쪽에 실외기 거치대가 있음에도 좁은 골목에 실외기를 저렇게 설치해서 지나가는길에 실외기 바람을 맞게 되어 매우 불퍈합니다. 에어컨 실외기는 도로면에서 2m 이상 높이에 설치하고, 배기장치에서 나오는 열기가 보행자에게 직접 닿지 않아야 한다건축물의 설비기준 등에 관한 규칙 제23조 제3항의 1호 및 2호에 해당 꼭 2미터 높이에 설치 하게 해주세요",건축과,2025-07-29 11:19:50,권○○,"1. 항상 구정 발전을 위해 협조하여 주시는 귀하께 감사드립니다.


2. 귀하께서 응답소(접수번호 20250728900498 및 20250728900539)를 통해 민원 제기하신 ‘대현동 56-21 지상건축물 실외기 열기로 인한 불편 민원’에 대하여 아래와 같이 답변 드립니다.

3. 귀하의 민원과 관련하여 2025.7.22. 및 2025.7.28. 현장확인 하였고, 해당 건축물 관리자(소유주 및 관리자)에게 해당 민원을 전달하였으며, 조속한 시일 내에 실외기 이동 설치 예정임을 전달받았습니다.

4. 귀하의 가정에 언제나 평화가 있으시길 기원하며 위 답변내용에 대하여 궁금한 사항이 있으신 경우에는 우리 구 건축과(담당자: 권은미 ☎ 02-330-1949)로 문의하거나 방문하여 주시면 안내해 드리겠습니다. 끝.",4
197103,거주자 우선 구역 설정 요망,이OO,2025-07-22 10:49:32,신연중학교 뒷문 쪽 안산과 연결된 올라가는 산행 진입로에 무분별한 차량의 주차가 상시 주차되어 있어 거주자 우선 구역을 설정하여 관리 하였으면 합니다 올라오는 언덕길에 손잡이도 신설한것 같은에 주차로 인하여 아무런 쓸모가 없어 졌습니다 검토후 긍정적으로 처리 부탁 드립니다,주차교통과,2025-07-28 13:34:44,전○○,"○ 평소 구정에 관심을 가지시고 적극 참여하여 주시는 귀하께 진심으로 감사드립니다. 귀하께서 새올상담민원을 통하여 접수하신 민원(거주자우선주차구역 신설 요청)에 대하여 아래와 같이 답변드립니다.
1. 민 원 인 : 이**
2. 접수번호 : 20250722900371
3. 민원요지 : 거주자우선주차구역 신설 요청
4. 답변내용
○ 신연중학교 뒷문 쪽 안산과 연결된 도로는 사유지로 거주자우선주차구역 설치가 불가능하며, 또한 도로 경사도도 심해 노상 거주자우선주차장 설치가 어려움을 알려드립니다.
○ 귀하의 질문에 만족스러운 답변이 되었기를 바라오며 답변내용에 대한 추가 설명이 필요한 경우 주차교통과(담당 전예민 ☎02-3140-8355)로 연락주시면 성심껏 안내하여 드리도록 하겠습니다. 감사합니다. 끝.",4
197161,DMC 센트레빌 주차시 국가에서 인정되는 신분증을 맡길 것을 요구합니다.,박OO,2025-07-22 16:06:27,"안녕하세요? 저는 서대문구에 거주하는 시민입니다. 아이의 학원 통학으로 인해 거북골로 120에 위치한 DMC센트레빌 아파트의 주차장을 관리사무소의 허가 아래 이용하고 있습니다. 아파트 상가 역시 아파트 지하주차장을 사용할 수 있기 때문입니다. 그런데 아파트 지하 주차장 출입시 운전면허증이나 주민등록증을 제시하고 인적 사항을 적는 데서 그치지 않고, 아파트 관리사무소에서는 해당 신분증을 출차할 때까지 맡기기를 요구하고 있습니다. 상가 이용시 장시간 주차를 하여 입주민에게 피해를 주는 일이 생기니 이해는 갑니다. 하지만 사적으로 국가에서 인정되는 신분증을 제출할 것을 강제하는 행위에 대해 그것이 적법한 것인가 하는 의문과 더불어 정말 내키지 않습니다. 개인 정보 보호의 문제도 염려됩니다. 사유지 내에서 그러한 요구를 하는 것이 가능하고, 그렇다면 따를 수밖에 없는 문제일까요? 만약 그렇지 않다면, 주민증이나 운전면허증의 제출을 요구할 수 없도록 하고 싶습니다.",주택과,2025-07-25 16:54:48,박○○,"1. 평소 구정에 관심을 가지고 적극 참여하여 주셔서 진심으로 감사드립니다.
2. 귀하께서 2025.7.22. 응답소를 통해 신청하신 민원에 대하여 다음과 같이 답변드립니다.

가. 접수번호 : 20250722900805
나. 민원요지 : (DMC센트레빌아파트) 상가 출입 시 신분증을 맡길 것을 요구함
다. 답변내용
- 귀하께서 방문하시는 DMC센트레빌 상가는 공동주택관리법에 따른 공동주택의 일부 (입주자 공유가 아닌 복리시설)이며, 단지 안의 주차장 유지 및 운영 기준은 아파트 입주자대표회의 의결에 따릅니다.
- 상가 이용객들의 아파트 주차장 이용과 관련하여, 과거에 상가 측에서 아파트를 상대로 소송을 제기한 바 있으며, 당시 서울서부지방법원 조정조서에 따르면 “상가 이용객들은 아파트 주차장 관리인에게 신분증 (주민등록증, 운전면허증 또는 여권)을 맡기고 방문주차증을 받아 아파트 주차장에 진입할 수 있고, 나갈 때는 방문주차증을 반납하고 신분증을 찾아간다”고 결정한 바 있습니다.
- 따라서 DMC센트레빌아파트의 상가 이용객이 아파트 주차장을 이용하고자 할 경우 해당 아파트의 주차장 운영 방침에 따를 필요가 있으며, 아파트와 상가 당사자들 사이의 소송결과에 대하여 우리구에서 직접적으로 조치할 근거가 없음을 양해하여 주시기 바랍니다.

3. 끝으로 귀하의 질의에 만족스러운 답변이 되었기를 바라며, 추가 문의사항이 있으실 경우 주택과(담당 : 박상건, ☎ 02-3140-8375)로 연락주시면 성실히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",4
197035,주거비지원 탈락,윤OO,2025-07-21 18:11:48,"쿠팡 물류센터에 계약직으로 야간에 근무하는 근로자 입니다. 차상위 2인 한부모가정이며 오는 1123월 계약만료로 퇴사 예정이구요.. 운 좋게 무기계약직으로 계약 연장이 되지 않는다면 실업자가 됩니다. 돈이 아쉬워 지난 설날 연휴 공휴일 대통령 선거일 등 모든 공휴일에 휴일 반납하고 출근한 결과 소득 초과로 지급 정지에 환수 처리 들어 가게 되었습니다. 고정 수입으로 들어 오는 것도 아니고,, 휴일에 안쉬고 일한 댓가가 이런거라니.. 참 허망 하네요 쿠팡은 아파서 병가를 쓰면 무급 처리가 되는 곳인데.. 언젠가 구청 공무원과 통화중에도 쿠팡은 일반 직장과 예외라는 말을 들었었는데.. 16월분 급여명세서 보냈는데 환수조치도 경제적으로 부담 안되게 조율 부탁드립니다.",생활보장과,2025-07-23 10:39:45,김○○,"안녕하십니까?
귀하께서 응답소(서대문구 새올행정정보시스템)를 통해 신청하신 민원(접수번호: 2025 0721901224)에 대한 검토 결과를 다음과 같이 알려드립니다.

귀하의 민원 내용은 주거급여 자격 중지 및 환수에 관한 사항으로 판단됩니다.

귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.

『국민기초생활보장법 제23조 제1항』에 의거, 확인조사는 보건복지부 사회보장정보시스템의 연계정보를 바탕으로 일정 기간 내 통보되는 공적 자료에 근거하여 진행됩니다. 사회보장정보시스템으로 통보된 공적 자료는 변동 발생 시점과 변동 확인 시점 간 시간 차가 발생할 수 있으며, 이로 인해 과오 지급된 급여에 대해 환수가 이루어질 수 있습니다. 이는 전국적으로 동일하게 적용되는 사항이며, 이를 사전에 예방하고자 소득·재산 등의 변동이 발생할 경우, 변동과 관련된 신고서를 동주민센터에 접수하도록 안내하고 있습니다.

귀하께서는 2025년 상반기에 소득이 증가하여 주거급여 자격이 중지되었으며, 2025년 상반기에 지급된 주거급여 일부 금액에 대해서는 환수 절차가 진행될 예정입니다. 환수 금액과 기간 등 세부적인 내용은 유선상담을 통해 기 안내해드렸습니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가적인 문의사항이 있으실 경우 서울특별시 서대문구 행복복지국 생활보장과 김지현(☎ 02-330-8702)에게 연락 주시면 친절하게 설명드리겠습니다. 감사합니다.",4
196392,현수막 글자가 이상해요,이OO,2025-07-15 13:09:24,홍은사거리 유진상가에 걸어둔 현수막 내용 중 꿈을 현실로 유진상가인왕시장 일대 정비구역 지정 고시 관련 내용 괘거라고 써져있는데 사전에는 괘거라는 낱말이 없네요. 오타 여부 확인 해주세요.,홍제지구활성화추진단,2025-07-16 14:24:47,변○○,"안녕하십니까?
귀하께서 응답소(서대문구 새올행정정보시스템)를 통해 신청하신 민원(접수번호: 20250715900563)에 대한 검토 결과를 다음과 같이 알려드립니다.

가. 민원요지
- 현수막 오타 수정 조치

나. 답변내용
- 현장에서 현수막 오타 사항을 확인하고 수정 조치하였음을 알려드립니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가적인 문의사항이 있으실 경우 서울특별시 서대문구 도시정비국 홍제지구활성화추진단 변재원(☎ 02-330-4316)에게 연락주시면 친절하게 설명하여 드리도록 하겠습니다. 감사합니다. 끝.",4
195929,"가로등이 있는 길이지만, 너무 어둡고 캄캄하여, 안전하지 않습니다통일로 48길",이OO,2025-07-09 22:10:03,"안녕하세요. 매일 새벽 4시에서 4시 20분 사이 출근하는 과정에서 불편을 겪고 있어 민원을 신청드립니다. 저는 유원홍은아파트를 지나, 통일로48길을 따라 출근하고 있습니다. 그중에서도 통일로48길, 특히 홍은벽산아파트 106동, 108동, 어린이놀이터, 109동 뒤편, 실락어린이공원 배드민턴장을 지나 세 갈래 길이 만나는 지점, 그리고 풍림1차 아파트에서 홍은동 반석블레스아파트 101동, 102동 뒤편까지의 구간이 매우 어둡습니다. 자세한 위치는 첨부한 지도 사진을 참고해 주시기 바랍니다. 지난 몇 달간 이 구간의 어두움으로 불편을 느껴 관련 부서도로과에 전화로 민원을 드린 바 있으며, 그 결과 가로등 1개가 추가 설치되었다는 답변을 받았습니다. 그러나 가로등이 설치된 이후에도 조도는 거의 개선되지 않아, 여전히 보행 시 큰 불편함과 위험을 느끼고 있습니다. 이후 도로과에 재차 문의드렸을 때는 더 이상 해드릴 수 있는 것이 없다, 이미 설치되어 있는 가로등의 간격으로는 충분히 조도에 문제없다는 안내를 받았습니다. 하지만 가로등이 추가로 설치되었음에도 여전히 어두운 상태라면, 기존 가로등 간격의 문제인지, 무성한 수목에 의해 조명이 가려지고 있는 것인지, 점검해 주시고, 필요한 경우 가로등의 높낮이 조정이나 수목 정비 등으로 조치해 주실 수 있기를 요청드립니다. 실제로 해당 구간은 수풀이 무성하여 가로등의 불빛이 가려지는 상황도 발생하고 있습니다. 이에 따라 수목 정비 및 일부 제거도 함께 고려해 주셨으면 합니다. 다만, 최근 폭염이 지속되는 시기라 그늘이 완전히 사라질 경우 낮 시간대 보행자에게는 또 다른 불편이 될 수 있다는 점도 고려해 주시기를 부탁드립니다. 그럼에도 불구하고 보행자의 시야를 방해하거나 지나치게 아래로 처진 가지는 일정 부분 정리가 필요하다고 생각됩니다. 저는 전문가가 아니기에 판단이 조심스럽지만, 가로등 조명의 높낮이 조정, 가로등 조도에 문제가 있을 경우, 가로등 정해진 간격 이외로 가로등 추가 설치 및 수목 정리를 함께 고려해 주신다면, 야간 또는 새벽 시간대에 해당 구간을 이용하는 시민들이 보다 안전하게 보행할 수 있는 환경이 마련될 수 있으리라 생각합니다. 실제로 해당 시간대에 이 길을 지나가다 보면 저 외에도 등산객, 출근자, 야간 근무를 마친 퇴근자 등 다양한 보행자들이 있습니다. 게다가 차량 통행도 많고다수의 차량과 마을버스 등, 한쪽 주차된 차량들로 인해 보행 공간이 좁아진 상황에서, 조도가 낮으면 시야 확보가 어려워 사고 위험이 매우 높아집니다. 특히, 첨부한 사진에서 확인할 수 있듯이 어두운 구간에서는 운전자가 보행자를 제때 발견하지 못해 사고로 이어질 가능성도 존재합니다. 사고가 난 후의 처리보다 중요한 것은, 사고를 미리 예방하는 것이라고 생각합니다. 서대문구 주민의 안전을 위해 선제적이고 실질적인 조치를 간곡히 요청드립니다. 긴 글 읽어주셔서 감사드리며, 적극적인 검토와 개선을 부탁드립니다. 참고로, 어두운 상황을 동영상으로 촬영해 두었으나, 민원 시스템 상 영상 첨부가 어려워 사진으로 대체하여 올립니다. 다만, 첨부된 사진은 실제 어두움을 제대로 전달하기 어려워 검은 화면으로만 찍힌 경우가 많습니다. 하지만, 밝은 곳과 어두운 곳의 차이는 분명하게 느끼실 수 있을 것으로 판단됩니다. 동영상으로 보시는 편이 실제 상황을 이해하시기에 훨씬 수월할 것으로 생각됩니다. 영상을 전달드릴 수 있는 방법이메일, 문자 등을 안내해 주신다면, 기꺼이 전달드리겠습니다. 감사합니다.",도로과,2025-07-16 12:29:51,박○○,"귀하께서 응답소(서대문구 새올행정정보시스템)를 통해 신청하신 민원(접수번호: 20250709900968)에 대한 검토 결과를 다음과 같이 알려드립니다.

1. 민원개요
가. 민 원 인: 이 ○ ○
나. 민원요지: 1. 보안등 추가 설치요청
2. 북한산 가로등 가리는 수목 제초 요청

2. 답변내용
가. 안녕하십니까? 우리 구정에 깊은 관심을 가져 주시고 우리구 발전을 위해 협조하여 주시는 귀하께 먼저 감사의 말씀을 드리며, 건의하신 민원사항에 대하여 아래와 같이 답변 드리겠습니다.
나. 문의주신 보안등 추가 설치 요청 구간에는 장소가 협소하여 보안등 설치에 다소 어려움이 있었으나, 주변환경 등을 고려하여 우선적으로 보안등 1개소 이상 추가 설치 계획을 검토중에 있으며, 또한 기존 보안등의 조도가 수목으로 인해 저하되었을 가능성이 있어 우리구 푸른도시과와 협의하여 해당 수목 제거 또는 가지치기 등을 요청한 상태입니다.
다. 현민원사항이 최대한 빠른시일내에 처리토록 하겠으며, 다만, 폭염으로 인해 작업이 늦어질 수 있는 점 널리 이해해주시면 감사하겠습니다.
라. 기타 궁금하신 사항은 서대문구 안전건설국 도로과 박정미(☎ 02-330-1982), 푸른도시과 문준철(☎ 02-330-1776)로 문의하여 주시면 성심껏 안내해 드리겠습니다. 끝.",4
195882,"위반건축물 판정방식, 통보방식, 행정처리방식 개선을 요청드립니다",하OO,2025-07-09 12:41:56,"서대문구 대현동 5331 건물 소유자로 위반건축물로 서대문구청으로부터 철거 및 원상복구를 우편으로 통보받았습니다. 우편물통보방법, 위반건축물로 판정된 구조물, 타인의 철거방해로 인한 해당구조물 철거지연에 대한 구제에 대해서 민원을 제기합니다 1 5.16일까지 이의신청을 하라면서 우편물이 도착하였으나 실제우편물을 5.30일에나 받아서 기간내 이의신청할 방법이 없었고 수령이후 전화상으로 서대문구청 주택과와 통화하였으나 이의신청할 방법이 없다는 형식적인 답변을 받음. 우편물만 등기로 발송하면 구청은 본인책임을 다했고 실질적인 이의신청할 권한을 보장못하는 것에 대한 아무런 고려를 안하겠다는 무책임태도를 개선해줄 것을 요청합니다. 2 현재 위반건축물이라고 지정받은 것은 사람이 드나들고 있을수 있는 건축물이 아니라 옥상의 배기시설의 옆과 위를 막은 1.3m높이구조물로 뒤쪽 주택가로 식당의 연기가 나가는 것을 막는 구조물임. 뚜껑을 개방할 수 있고 철거도 가능하나 그럴 경우 뒤쪽의 주택건물 등에서 민원제기시 대응방법도 없이 우선철거만을 요구하고 있어 이후 옆 주택건물과의 매연 및 연기에 대한 민원발생 시거의 확실시 됨 해결해줄 수 있는 방법을 제시해줄 것을 요청합니다. 그리고 1층 구조물은 건축물이 아닌 에어컨 실외기 및 조명시설 설치된 받침으로 사용하고 있는 구조물로 다시 재검토를 바랍니다. 더구나 이 2가지시설은 해당건물을 2018년 매수하여 소유자가 되기이전부터 존재한 구조물로 대장상 위법건축물이 아니었습니다. 3 현재 2층을 불법점유하고 있는 전임차인이 월세를 미납하면서 연체 월세납부를 재촉하자 소유자를 괴롭힐 목적으로 각종민원을 제기하고 있는 상태임. 해당 위법건축물 신고도 현 2층 불법점유자인 전 임차인이 하여 위법건축물로 판정되었음. 현재 전임차인과는 법적인 계약해지상태로 전임차인 즉 신고자의 불법점유가 지속되는 상황임 1층 임차인인 사장님과 협의하여 철거업체와 계약을 해서 옥상진입하려 하였으나 2층 불법점유자인 신고자가 CCTV를 달고 문개방을 안하고 철거를 방해하는 것은 물로 뒤쪽으로 진입하고 있는 것을 막고 있는 상황입니다. 철거를 하겠다고 서대문구 주택과와 통화를 했는데 현재 불법점유자로 인하 철거공사가 지연되고 있는 점을 고려치않고 행정적인 조치만 하겠다는 서대문구 주택과의 업무처리방법을 재고요청드립니다",주택과,2025-07-16 16:34:54,박○○,"안녕하십니까?
귀하께서 응답소(서대문구청장에게바란다)를 통해 신청하신 민원(접수번호: 20250709900404)에 대한 검토 결과를 다음과 같이 알려드립니다.


□ 민원 내용
- 위반건축물에 대한 이의신청 권한 보장 요청
- 단속된 건축물은 위반건축물이 아니므로 단속 구제 요청
- 임차인과 갈등으로 인한 철거지연사정을 감안하여 행정조치 연기 요청


□ 답변 내용
- 민원인께서는 2025.5.14. 사전통지 등기우편물을 수령한것으로 확인되며, 우리구에서는 해당 단속건과 관련하여 위반건축물 행정조치 절차 상 기준일 이상으로 통지하였음을 알려드립니다. 아울러, 향후 시정촉구 및 건축이행강제금 부과예고 절차가 진행될 예정
이며, 해당 기간에도 이의신청 가능함을 알려드립니다.

- 2층 단속된 구조물의 높이는 1.8미터 이상으로, 건축법상 건축물에 해당하며, 허가건축물과 별개로 무단증축 된 것으로 확인됩니다. 그리고, 1층 단속된 구조물은 도로변 담장쪽 증축된 화장실입니다. 우리구에서 발송한 사전통지, 시정명령서 상 사진 확인 부탁드립니다.

- 2층 임차인과의 갈등은 민사상 협의 사항으로 판단되며, 우리구에서 별도 조치할 수 없음을 알려드립니다. 향후 행정조치 일정 연기와 관련해서는 해당업무 담당자와 별도 협의하시기 바랍니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가적인 문의사항이 있으실 경우 서울특별시 서대문구 도시정비국 주택과 박병규 (☎ 02-330-1944)에게 연락주시면 친절하게 설명하여 드리도록 하겠습니다. 감사합니다.",4
195766,안산 관리좀 해주세요..,윤OO,2025-07-08 07:32:29,그리고 안산길을 돌려주세요 경관을 가리는 보기흉한 비닐들은 언제까지 봐야하나요? 곳곳에 토사가 내리고 길들이 조금씩 무너지고 있습니다. 꺽이고 떨어진 나뭇가지가 계속 방치되고 벌레들이 늘어가는데 약은 뿌리지 않나요? 사진찍어 위치 알려달라는 답변은 싫습니다. 그 전에는 이런 글을 적어본 적이 없습니다. 그 정도는 관리가 되었습니다.,푸른도시과,2025-07-14 18:29:48,김○○,"안녕하십니까?
귀하께서 응답소(서대문구 새올행정정보시스템)를 통해 신청하신 민원(접수번호: 20250708900055)에 대한 검토 결과를 다음과 같이 알려드립니다.

귀하의 민원내용은 안산 정비요청에 관한 것으로 판단 됩니다.

우선 안산 이용에 불편을 드려 죄송하다는 말씀 드립니다. 안산 등산로 및 시설물 정비에 만전을 기하도록 하겠습니다. 다만 폭염으로 인해 작업이 늦어지고 있는 점 너른 마음으로 양해바랍니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가적인 문의사항이 있으실 경우 서울특별시 서대문구 안전건설국 푸른도시과 김민경 (☎ 02-330-1715)에게 연락주시면 친절하게 설명하여 드리도록 하겠습니다. 감사합니다.",4
195692,생활하수도 물 포장도로위로 누수,이OO,2025-07-07 11:48:42,싱크대 및 화장실 물사용시 대문밖 계단 아래 포장된 도로표면위로 생활하수물이 솟아올라 도로땅바닥에 흥건하게 젖어있어 악취도 나고 지반이 약해져 땅꺼짐.및 겨울철 결빙이 우려되고 동네주민들의 민원도 있어서누수 배관 업체에 문의해보니 물 역류하는현상은없어 배수관이 막힌거는 아니고 하수도 파이프 파손일 거라고 합니다. 주택내에서는 별다른 이상이 없고 별도 바닥수리한적이 없습니다. 참고로 도로내의 포장은 새로되어있어 사진 첨부합니다.,치수과,2025-07-09 11:09:54,김○○,"2025.7.7. 「응답소」를 통하여 제기하신 민원내용에 대하여 아래와 같이 답변을 드리고자 합니다.
1. 민원개요
가. 민원위치: 문화촌1길 26
나. 민원내용: 개인배수설비 파손으로 인한 하수유출

2. 답변내용
- 평소 구정에 관심을 가지고 적극 참여하여 주시는 귀하께 진심으로 감사드리며, 귀하께서 2025. 7. 7. 「응답소」를 통하여 제기하신 사항에 대하여 아래와 같이 답변드립니다.
- 귀하께서 제기하신 민원내용은 홍제동 문화촌1길 26 도로 상 하수유출에 대한 민원으로, 현장 확인 결과 개인배수설비의 파손으로 인한 하수 누수로 확인되어 사용자 보수 안내하였음을 알려드립니다.
- 더불어 개인배수설비는 개인 하수가 공공하수도로 유입할 수 있도록 설치한 시설물로「서울특별시 하수도 사용조례」 제20조에 따라 해당 배수설비가 설치된 시설의 소유자 또는 건물관리자가 관리하여야 함을 알려드립니다..
- 귀하의 건강과 행복을 기원하며 이와 관련하여 궁금하신 사항이 있으시면 서대문구청 치수과(담당 : 김지훈, 02-330-1979)로 연락 주시면 성심껏 답변 드리겠습니다. 감사합니다. 끝.",4
195158,담장 무너질듯,박OO,2025-07-01 08:06:28,담장무너질듯요 담장 밑이 홍제초 통학로 수리예정 표시만 몇일째 안보이게 부착하고 방치 빠른 수리가 안되면 통행금지 장애물이라도 필히 세워야 사망사고 나기전에 빠른조치 필요,서울특별시교육청,,,,4
195205,동교동삼거리 위쪽 보도블럭 쓰레기 처리,김OO,2025-07-01 14:23:34,"동교동삼거리 위쪽 창천동 부근 보도블럭의 쓰레기 문제가 매우 심각합니다. 특히 홍대24시 불가마사우나 건물 앞 횡단보도 옆 부분은 생활쓰레기도 널부러져있고 음식물쓰레기 또한 악취를 풍깁니다. 인근이 유명한 관광지인 홍대인데 너무 관리가 안되네요. 깨진 유리창이론이라고 있는 것처럼 쓰레기가 버려져있으면 모든 사람들이 아무 거리낌없이 쓰레기를 투척하여 상황이 점 악화됩니다. 인근 상가에게 쓰레기 배출 지시를 다시 정확히 해주시거나, 빠르게 청소를 해야할 것 같습니다. 너무 보기가 안좋습니다.",청소행정과,2025-07-02 14:54:52,강○○,"1. 평소 구정에 관심을 가지고 적극 참여하여 주시는 귀하께 진심으로 감사드립니다.
2. 귀하께서 응답소를 통해 신청하신 민원(접수번호: 20250701900612)에 대한 검토 결과를 다음과 같이 알려드립니다.

가. 민원요지
○ 귀하의 민원내용은 서대문구 신촌로1 주변 환경정비 등을 요청하신 사항입니다.

나. 답변내용
○ 귀하의 민원에 대한 처리사항은 다음과 같습니다.
○ 귀하께서 요청하신 민원에 대하여 2025.7.2.(09:54경) 우리 구 가로청소 환경공무관이 현장방문하여 민원지 주변의 환경을 정비하였고 대행업체에서 쓰레기를 수거하였음을 알려드립니다.
향후 인근 주민을 대상으로 올바른 쓰레기 배출 방법에 대한 홍보 및 순찰을 지속적으로 실시하여 깨끗한 서대문구가 될 수 있도록 노력하겠습니다.
○ 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요할 경우 청소행정과(담당:강경이, ☎330-1535)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",4
194905,대단지아파트주차장에8년간방치된차량을제발치워주세요,이OO,2025-06-27 11:34:36,서대문구 가재울미래로2 DMC파크뷰자이 1단지 주차장지하3층에는 8년이상방치된차량이번호판영치 지하3층으로차량이내려오면 정면에 번호판이영치된차량이 8년간 그자리그대로방치되어 입주민들의눈살을찌푸리게하고있는 장기방치차량입니다 최근에는차량에누군가나타나서 시동을걸려고시도했지만 시동이걸리지않는걸우연히주차하면서 보기도했습니다폐차해야될차량 이번10년차 에폭시바닥공사로 이번에는 치우겠지했지만 아니었습니다 대단지공동주택에같이살면서 어찌이럴수있는지 도저히이해가되지않습니다 관리사무소는 왜 존재하는건지 심합니다구청에서 나서주시길 부탁드립니다,교통행정과,2025-06-27 18:34:50,김○○,"○ 구정에 많은 관심을 가지고 적극 참여하여 주시는 귀하께 감사드립니다.
○ 귀하께서 응답소를 통해 신청하신 민원(접수번호: 20250627900396)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 귀하의 민원내용은 가재울미래로○, 방치차량에 관한 것으로 이해되며 처리사항은 다음과 같습니다.
- 사유지 내의 방치차량은 「자동차관리법」제26조에 따라 2개월이상 방치된 경우 강제처리가 가능하며 관리사무소에서 게시물 양식을 작성하셔서 입주민이 모두 확인할 수 있는 곳에 이를 한 달 이상 게시하시고 차량에도 부착하여 주시기 바랍니다.
- 기한 내 차량 주인에게 연락이 오지 않거나 이동이 전혀 없는 경우, 신고서 양식을 작성하셔서 게시물 부착사진과 함께 담당자에게 제출해주시면 됩니다.
(직접 방문, 우편 또는 서류를 스캔하여 메일(han0102@sdm.go.kr)로 전송)
○ 귀하의 신고에 만족스러운 답변이 되었기를 바라며 추가적인 문의사항이 있으실 경우 교통행정과(방치차량 담당: ☎02-330-1628)로 연락주시면 친절하게 설명하여 드리도록 하겠습니다. 감사합니다. 끝.",4
