req_id,req_title,req_p,req_date,req_content,resp_dept,resp_date,resp_writer,resp_content,page_num
201688,버스 뒷문 승차 안시켜 줬다고 민원 들어오는 것들은 그냥 생 까세요,김OO,2024-11-11 13:55:13,버스 뒷문 승차 안시켜 줬다고 민원 들어오는 것들은 그냥 생 까세요 무슨 이유로 버스 뒷문 승차를 허용 해줘야 되고 이런 비정상적인 버스 승객들 때문에 뒷문 승차 안시켜 줬다고 민원 들어오게 만들고 괜히 멀쩡한 버스기사를 벌금 과태료를 물리도록 만들고 징계 먹도록 만들어야 됩니까 성북구청 도시교통과 담당 공무원 분들도 정신을 똑바로 차리십시오 뒷문 승차가 오히려 사고 위험 발생 확룰이 더 높습니다 아무리 출퇴근 시간이 바쁘더라 해도 혼잡 시간 이라도 뒷문 승차 허용 결국 독약 입니다 김태환 저는 저희 엄마 아빠 부산에서 시내버스 버스기사를 하고 계시고 저희 큰형과 작은형은 서울에서 간선버스 버스기사를 하고 있는데 아무리 김태환 저도 발달장애 3급 장애인 이지만 버스 노선과 버스 분야에 관심이 많고 앞문 에서 승차하고 뒷문 에서 하차만 해봤지 김태환 저는 비정상적인 이상한 버스 승객들 처럼 똑같이 버스 뒷문에 승차를 해본 일이 단 한번도 없습니다 앞으로는 뒷문 승차 안시켜 줬다고 민원 들어오는 것들은 그냥 생 까세요 뒷문 승차 안시켜 줬다고 들어오는 민원은 정당한 사유가 없기 때문 입니다,건설교통국 교통지도과,2024-11-19 15:28:21,이○○,"안녕하십니까?
귀하께서 새올 상담민원을 통해 신청하신 버스 뒷문 승차 민원에 대하여 답변드리겠습니다. 버스 이용 시 앞문 승차, 뒷문 하차 위반에 대한 별도의 단속 규정은 없지만, 차내 안전 문제 등을 위해 승객분들께서 앞문으로 승차를 하실 수 있도록 성북구 관할 운수업체에 행정지도를 진행하고 있음을 알려드립니다. 버스 이용 중 불편을 겪으신 점 다시 한번 위로의 말씀 드리며, 더 궁금하신 사항은 성북구청 교통지도과(02-2241-3495 이수현)으로 문의하시면 성심껏 안내해 드리겠습니다. 감사합니다.",2
201722,네이버 에서 본 버스 뒷문 승차 관련 투표 결과를 알려 드립니다,김OO,2024-11-11 17:32:56,네이버 에서 본 버스 뒷문 승차 관련 투표 에서도 반대 의견이 333표 71.15 찬성 의견이 135표 28.85 의견 투표가 나왔는데 이러한 상황 에서도 끝까지 뒷문 승차 허용을 해줘야 됩니까,건설교통국 교통지도과,2024-11-19 15:28:24,이○○,"안녕하십니까?
귀하께서 새올 상담민원을 통해 신청하신 버스 뒷문 승차 민원에 대하여 답변드리겠습니다. 버스 이용 시 앞문 승차, 뒷문 하차 위반에 대한 별도의 단속 규정은 없지만, 차내 안전 문제 등을 위해 승객분들께서 앞문으로 승차를 하실 수 있도록 성북구 관할 운수업체에 행정지도를 진행하고 있음을 알려드립니다. 아울러, 신청하신 민원은 중복민원에 해당하여 새올 상담민원(접수번호 202411111355139595)과 동일한 답변임을 안내드립니다. 민원처리에 관한 법률 제23조에서는 동일한 내용의 민원이 3회이상 반복 제출한 경우에는 2회이상 그 처리결과를 통지하고 그 후에 접수되는 민원에 대하여는 종결 처리하오니 이점 양해하여 주시기 바랍니다. 더 궁금하신 사항은 성북구청 교통지도과(02-2241-3495 이수현)으로 문의하시면 성심껏 안내해 드리겠습니다. 감사합니다.",2
201625,세대 주택수의 판단,유OO,2024-11-10 19:34:02,"저의 처곽윤선는 위주소 소재 아파트 1채를 소유 기거하고 있으며 몇년전에 곽윤선은 어머니가 살고있는 옛가옥 약15평 단층기와집 1960년이전 건축 ,대구시 달성군 현풍읍 성하리 소재의 대지약100평를 어머니로 부터 증여를 받아서 등기된 상태로 토지 재산세를 내고 있습니다 건축물은 어머님가 현재 살고 계십니다 질의 등기상 서울 아파트1채와 시골집 대지100평를 소유하고 있는바 곽윤선의 경우 부동산 세법상 1주택자 또는 2주택자 어느것이 맞는지요?",국세청,,,,2
201333,큰나무어린이집서울 성북구 화랑로18길 74 폐쇄하지 말아주세요,이OO,2024-11-08 05:23:34,"저는 화랑로22길에 거주하는 주민으로서, 우리 구역의 유일한 보육시설인 큰나무어린이집서울 성북구 화랑로18길 74의 폐쇄 결정에 대해 깊은 우려를 표하고자 이 호소문을 작성하게 되었습니다. 구역 보육 현황 해당 구역에는 자녀가 있는 많은 가구들이 거주하는 주거구역이며, LH든든전세로 아이유하임에 다자녀 15가구가 올해 안에 들어옵니다. 큰나무어린이집은 우리 구역의 유일한 어린이집으로서 중요한 역할을 하고 있습니다. 이 시설은 단순한 보육기관이 아닌, 우리 구역 아이들의 성장과 발달을 지원하는 핵심적인 공간입니다. 폐쇄로 인한 문제점 1. 보육 공백 발생 큰나무어린이집의 폐쇄는 구역내 유일한 보육시설의 상실을 의미합니다. 이로 인해 많은 부모들이 자녀를 맡길 곳을 찾지 못해 어려움을 겪게 될 것입니다. 2. 부모의 경제활동 제한 적절한 보육시설 없이는 많은 부모들이 직장을 그만두거나 근무시간을 줄여야 하는 상황에 직면할 수 있습니다. 이는 가정 경제뿐만아니라 정신적으로 심각한 타격을 줄 수 있습니다. 3. 구역 공동체의 약화 어린이집은 단순한 보육시설을 넘어 구역 부모들이 소통하고 교류하는 중요한 공간입니다. 이러한 공간의 상실은 구역 공동체의 유대감 약화로 이어질 수 있습니다. 요청사항 이에 자녀가 있는 가구들을 위해 성북구청 관계자 여러분께 다음과 같은 사항을 간곡히 요청드립니다. 1. 큰나무어린이집의 폐쇄 결정을 재고해 주시기 바랍니다. 2. 폐쇄가 불가피한 경우, 대체 보육시설을 신속히 마련해 주시기 바랍니다. 3. 구역 내 보육 수요를 정확히 파악하여 장기적인 보육 정책을 수립해 주시기 바랍니다. 우리 아이들의 밝은 미래와 구역 발전을 위해 성북구청의 현명한 판단과 적극적인 조치를 간곡히 부탁드립니다. 해당구역 주민들의 목소리에 귀 기울여 주시길 바라며, 이 문제에 대한 신속한 해결책을 마련해 주시기를 간곡히 요청드립니다. 감사합니다.",복지교육국 여성가족과,2024-11-15 16:56:48,박○○,"안녕하십니까?
귀하께서 신청하신 민원(접수번호:201333)에 대한 검토 결과를 다음과 같이 알려드립니다.

먼저 구에서 위탁운영중인 국공립 큰나무어린이집과 관련하여 불편함을 느끼신 점에 대해 매우 안타깝게 생각합니다.
큰나무어린이집은 관내 38년 이상 노후 어린이집을 대상으로 실시한 공공시설물 내진성능평가 및 정밀안전진단 결과 안전문제 발생이 우려되어 어린이집 학기 종료(2025년2월28일) 이후 시설 보강여부 등에 대하여 검토중에 있음을 알려드립니다. 향후 큰나무어린이집 운영과 관련하여 어린이집과 적극 소통하여 재원아동 및 학부모 불편을 최소화하도록 노력하겠습니다.
아울러 구에서는 안전한 보육환경 조성을 위해 노후 어린이집에 대한 환경개선 및 기능보강을 확대 추진해 나가도록 하겠습니다.

답변내용에 대해 추가적인 문의사항이 있으실 경우 서울특별시 성북구 복지교육국 여성가족과 박지영 (☎ 02-2241-2555)에게 연락주시면 친절하게 설명하여 드리도록 하겠습니다. 감사합니다.",2
201434,동선2구역 재개발 조합원 입니다.,김OO,2024-11-08 20:37:57,"안녕하세요, 저는 동선2구역 조합원입니다. 현재 저희 구역은 철거 작업이 진행 중이나, 주변 교통 문제로 인해 작업이 지연되고 있습니다. 동선2구역의 조합원 다수는 사업 지연으로 인해 매달 수백만 원의 대출 이자를 부담하며 아파트 착공을 간절히 기다리고 있습니다. 이 와중에 철거 지연까지 겹치면서, 조합원들은 큰 경제적 손실과 심리적 불안을 겪고 있습니다. 대성유니드 거주자분들의 불편함도 충분히 이해하지만, 저희 조합 역시 같은 구민으로서 정당한 권리를 주장하고자 합니다. 교통영향평가를 이미 통과한 상태이며, 구청의 요청에 따라 교통계획을 수립하여 그에 따른 추가 비용도 부담하고 있습니다. 구청과의 협조 아래 철거를 추진하고 있음에도 불구하고, 대성유니드의 일방적인 민원으로 인해 손실이 가중되는 상황은 이해하기 어렵습니다. 일방적이고 무리한 요구 사항은 단호히 정리해주시고, 철거가 신속히 진행될 수 있도록 적극적인 지원을 요청드립니다. 현재 동선2구역 조합원들이 부담하는 월 금융 이자는 총 3억 5천만 원에 달합니다. 철거가 하루씩 지연될 때마다, 저희 143명의 조합원들은 그 부담을 나눠 져야 합니다. 이러한 상황을 감안하시어 철거 작업과 이후의 인허가 절차가 원활하고 신속히 진행될 수 있도록 협조해주시기를 간곡히 부탁드립니다. 감사합니다.",도시관리국 주거정비과,2024-11-18 10:27:10,이○○,"안녕하십니까? 귀하께서 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
귀하의 민원내용은 동선제2구역의 빠른 철거 요청에 관한 것으로 이해됩니다.
민원 요청하신 내용에 대해 동선제2 재개발정비사업구역 주변 교통 문제 등으로 인해 철거 공사 및 본 공사 착공 지연되지 않도록 조합 및 대성유니드아파트와 함께 교통처리계획 및 공사협조 요청 등에 대해 협의 진행 및 행정업무 지원에 최선을 다하겠음을 말씀드립니다.
귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 주거정비과 이혜란 주무관(☏02-2241-2872)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2
201433,빠른 철거를 도와주십시오,신OO,2024-11-08 20:34:55,"안녕하세요,저는 동선2구역 조합원입니다.저희 구역은 지금 철거가 한창 진행 중인데,주변 교통 문제 등으로 현재 철거가 지연되고 있습니다.저희 동선2구역에는 안 그래도 지체된 사업으로 한달 수백만원의 대출 이자에 허덕이며 아파트 착공만을 기다리는 조합원들이 많은데,철거까지 지연되면서 조합원들의 속은 새까맣게 타들어가고 있습니다. 대성유니드 거주자분들의 불편함도 이해하지만,대성유니드 거주자분들만 구민이 아닌데 왜 우리 조합원이 모든 손해를 감수해야하나요?저희 조합은 이미 교통영향평가를 통과한 바 있고 교통계획을 수립하라는 구청 요구를 따르고 있으며 이로 인해 추가적인 금전적인 부담이 발생하고 있습니다.구청에 협조하며 철거를 진행하고 있는데 언제까지 대성유니드의 일방적인 민원에 휘둘려서 손해를 키워야 하나요?무리하고 일방적인 요구사항은 단호하게 정리해주시고 빠른 철거가 이뤄질 수 있게 해주세요. 저희 동선2구역 한달 금융이자만3억5천만원입니다.철거가 하루씩 늦어질 때마다 저희143명의 조합원들이 나누어 부담해야 할 비용이 그만큼 더 늘어나고 있습니다.이런 사정을 헤아리셔서 철거 작업과 추후의 인허가 업무가 원활하고 빠르게 진행될 수 있도록 힘써주실 것을 간곡히 부탁드립니다.수고하십시오",도시관리국 주거정비과,2024-11-18 10:27:10,이○○,"안녕하십니까? 귀하께서 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
귀하의 민원내용은 동선제2구역의 빠른 철거 요청에 관한 것으로 이해됩니다.
민원 요청하신 내용에 대해 동선제2 재개발정비사업구역 주변 교통 문제 등으로 인해 철거 공사 및 본 공사 착공 지연되지 않도록 조합 및 대성유니드아파트와 함께 교통처리계획 및 공사협조 요청 등에 대해 협의 진행 및 행정업무 지원에 최선을 다하겠음을 말씀드립니다.
귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 주거정비과 이혜란 주무관(☏02-2241-2872)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2
201430,재개발 동선2구역 조합원입니다.,엄OO,2024-11-08 20:23:49,동일고충민원여부 동일고충민원여부 선행민원번호 202409101928013295 선행민원상세조회,도시관리국 주거정비과,2024-11-18 10:27:10,이○○,"안녕하십니까? 귀하께서 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
귀하의 민원내용은 동선제2구역의 빠른 철거 요청에 관한 것으로 이해됩니다.
민원 요청하신 내용에 대해 동선제2 재개발정비사업구역 주변 교통 문제 등으로 인해 철거 공사 및 본 공사 착공 지연되지 않도록 조합 및 대성유니드아파트와 함께 교통처리계획 및 공사협조 요청 등에 대해 협의 진행 및 행정업무 지원에 최선을 다하겠음을 말씀드립니다.
귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 주거정비과 이혜란 주무관(☏02-2241-2872)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2
201352,성북구 마을버스 조례안 신설 민원 버스 뒷문 승차 금지 관련 법안 마련,김OO,2024-11-08 11:04:14,저희 가족들도 버스기사 이며 저희 아버지와 어머니는 부산에서 시내버스 버스기사를 하고 계시고 저희 큰형과 작은형은 서울에서 간선버스 버스기사를 하고 있는데 김태환 저는 저희 가족들과 버스기사 분들을 보호를 위한 차원에서 민원 신청을 해봅니다 성북구 지역 마을버스 노선 전체 대상으로 승객들을 뒷문으로 승차를 금지 시킬수 있도록 성북구 마을버스 조례안 신설을 통해서 버스 뒷문 승차 금지 법안을 마련해 봅시다 아무리 출퇴근 시간이 바쁘더라 해도 안전과 질서가 제일 가장 중요하기 때문에 버스 승차 할 때 뒷문 에서 승차를 하는 것이 사고 확룰이 더 높습니다 지난 2015년도 기준에 서울시의 버스 승객들을 대상으로 만든 8대 에티켓에 뒷문 승차 하지 않기를 선정 까지 했었고 지난 2017년 10월 24일 부터 2017년 10월 28일 까지 여론조사기관 패널나우 에서 시행 하였던 버스 뒷문 승차 관련 찬반 의견 조사 에서 반대 의견이 58.2 가 뒷문 승차 금지 의견이고 찬성 의견이 33.6 가 뒷문 승차 찬성 의견이고 앞으로 성북구 마을버스 조례안 신설을 통해서 승객들을 뒷문으로 승차를 금지 시켜서 이에 승객들이 뒷문으로 승차를 하다가 일어나는 사고는 버스 승객들이 직접 책임 지도록 하고 괜히 억울하게 버스기사들 에게만 벌금 물리게 하지말고 징계 발생 되지 않도록 뒷문 으로 승차 안시켜 줬다는 이유로 민원이 못들어 오게 적의 조치를 취해 주십시오,건설교통국 교통행정과,2024-11-14 18:24:35,권○○,"안녕하십니까?
평소 우리 구정에 관심을 갖고 의견을 보내주신 점 감사 말씀드립니다.

귀하의 민원내용은 마을버스 뒷문 승차 금지 조례제정으로 생각되며 검토결과를 다음과 같이 알려드립니다.
「지방자치법」제28조에 지방자치단체는 법령의 범위에서 그 사무에 관하여 조례를 제정할 수 있다. 다만, 주민의 권리 제한 또는 의무 부과에 관한 사항이나 벌칙을 정할 때에는 법률의 위임이 있어야 한다.는 규정이 있어 귀하께서 말씀하신 조례신설은 상위법인 「여객자동차 운수사업법」개정이 선행되어야 함을 알려드리며, 현재 조례 제정이 불가함을 양해해주시기 바랍니다.

또한 우리구는 마을버스 승객 탑승시 앞문 승차(혼잡시간대 제외)를 유도하고 있음을 알려드립니다.

앞으로도 우리 구정에 많은 관심과 참여를 부탁드리며, 기타 궁금하신 사항이 있으면 성북구청 교통행정과(담당자 권선진, ☎ 02-2241-3402)로 연락주시기 바랍니다. 감사합니다.",2
201036,미아 현대백화점 앞 횡단보도 신호위반 카메라 설치 좀 제발 부탁드립니다.,박OO,2024-11-05 09:45:28,안녕하세요. 숭곡초 보내는 엄마입니다. 센터피스나 롯데캐슬로 학교 보내는 엄마들은 큰 도로를 최소 2개를 건너야 합니다. 처음은 미아 백화점 앞 횡단보도인데요. 여기 횡단보도 지나가다 보행신호인데도 정말 빠른 속도로 지나가는 차를 두 번 봤습니다. 한번은 아이가 사고 날뻔했고 오늘은 제가 지나가다 제 앞에서 쌩 지가나는 걸 봤습니다. 거길 지나가는 누구하나 빨리 뛰어갔으면 그 차에 사고가 났을 것 같네요. 이 횡단보도에는 아이들 등교시간에 어르신 두 분이 나와 지도를 해주시지만 이 큰 도로를 두 분이 지도하시기엔 너무 무리가 많습니다. 여기 신호등이 생기고 지나가는 초등생들이 정말 많습니다. 신호바뀌자마자 아이들은 무조건 뜁니다. 차가 섰는지 중요하지 않아요. 큰 사고가 일어나기 전에 제발 신호위반 카메라 설치해서 큰 사고가 일어나지 않게 부탁드립니다.,경찰청,,,,2
200414,버스기사 민원신청,송OO,2024-10-30 14:01:15,"안녕하세요. 금일 10월 30일수 오전 7시 53분 길음뉴타운에서 710번 파란버스 탑승및 오전 8시 25분 신촌세브란스병원 하차 하였습니다.버스번호 9782 출근 길 사람이 많아 항상 앞 뒤로 문을 열어 승객들이 앞, 뒷 문을 이용하여 버스를 탑승합니다. 오늘도 여느때와 같이 뒷문 탑승 중 갑자기 문을 닫으셔 저의 오른쪽 발이 문에 끼는 사고가 발생하였습니다. 그 후 너무 놀라 문을 두들겼지만 10초20초 동안 문을 열어주지 않으셨고 계속해서 통증을 느껴야만 했습니다. 혹여나 그 상태로 버스가 출발했다면 어떻게 됐을 지 트라우마가 남을 정도로 너무 무섭습니다. 하지만 기사님께서는 어떠한 사과도 없으셨습니다.",서울특별시 마포구,,,,2
200313,정비 사업 사전 타당성 조사 결과를 조속히 공개하시기 바랍니다.,곽OO,2024-10-29 17:42:56,수신 구청장 참조 주거 정비 과장 다름이 아니라 관내 구 삼선 3구역은 열악한 주거 환경으로 말미암아 다양한 민원이 발생하고 있는 지역으로 서울시와 구청에서는 정비 사업을 진행하고자 용역 회사를 선정하여 신속 통합 기획을 위한 사전 타당성 조사를 실시하였고 지난 5월경에 사전타당성조사결과가 나왔다고 하였습니다. 조사 결과가 나오면 즉시 주민들에게 이를 보고하고 정비 계획 수립과 관련하여 주민 설명회를 개최하여야 한다고 보는데 무려 5개월이 지난 지금까지도 아무런 내용을 공개하지 않고 있으니 그 사유가 무엇이고 언제까지 주민들에게 사전 타당성 조사 결과를 홍보할 수 있을지 궁금합니다. 주거 환경 개선을 위한 정비 사업은 구청의 업무에 대한 빠른 진행과 주민에 대한 홍보라고 보는데 제대로 이를 홍보하지 않아 주민들의 알 권리를 충족시키지 못하고 있기 때문에 조속한 업무 진행과 결과 통보를 거듭 요청 드립니다. 감사합니다.,도시관리국 주거정비과,2024-11-05 16:06:56,이○○,"안녕하십니까? 귀하께서 신청하신 민원에 대하여 답변드립니다.

귀하의 민원 내용은 (구)삼선3구역 재개발정비사업 관련 사전 타당성 조사 용역 결과 조속 공개 요청 ’에 관한 것으로 이해됩니다.
민원 요청하신 내용에 대해 용역 추진 절차에 따라 (구)삼선3구역에 대한 개략계획 초안 작성 후 서울시와 검토회의를 2회 진행하였으며, 향후 빠른 시일 내에 추정분담금 검증위원회 검증 절차를 거친 후 주민설명회 개최할 예정임을 알려드리니 많은 이해 바랍니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가 설명이 필요한 경우 주거정비과 이혜란 주무관(☎02-2241-2872)에게 연락주시면 친절히 안내해 드리겠습니다. 감사합니다.",2
